x,y,z,type
111.74655356203208,99.70981036225567,0.0,default
128.5719746579405,99.70981036225567,0.0,default
145.39739575384894,99.70981036225567,0.0,default
162.22281684975744,99.70981036225567,0.0,default
179.04823794566593,99.70981036225567,0.0,default
195.87365904157437,99.70981036225567,0.0,default
212.6990801374828,99.70981036225567,0.0,default
-216.34915780818307,114.28105246068299,0.0,default
-199.5237367122746,114.28105246068299,0.0,default
-182.69831561636613,114.28105246068299,0.0,default
-165.87289452045766,114.28105246068299,0.0,default
-149.0474734245492,114.28105246068299,0.0,default
-132.22205232864073,114.28105246068299,0.0,default
-115.39663123273226,114.28105246068299,0.0,default
-98.5712101368238,114.28105246068299,0.0,default
-81.74578904091533,114.28105246068299,0.0,default
-64.92036794500686,114.28105246068299,0.0,default
-48.09494684909839,114.28105246068299,0.0,default
-31.269525753189924,114.28105246068299,0.0,default
-14.444104657281457,114.28105246068299,0.0,default
2.3813164386270103,114.28105246068299,0.0,default
19.206737534535478,114.28105246068299,0.0,default
36.03215863044397,114.28105246068299,0.0,default
52.85757972635241,114.28105246068299,0.0,default
69.68300082226085,114.28105246068299,0.0,default
86.50842191816935,114.28105246068299,0.0,default
103.33384301407784,114.28105246068299,0.0,default
120.15926410998628,114.28105246068299,0.0,default
136.98468520589472,114.28105246068299,0.0,default
153.81010630180322,114.28105246068299,0.0,default
170.6355273977117,114.28105246068299,0.0,default
187.46094849362015,114.28105246068299,0.0,default
204.2863695895286,114.28105246068299,0.0,default
221.1117906854371,114.28105246068299,0.0,default
-207.93644726022885,128.8522945591103,0.0,default
-191.11102616432038,128.8522945591103,0.0,default
-174.2856050684119,128.8522945591103,0.0,default
-157.46018397250344,128.8522945591103,0.0,default
-140.63476287659498,128.8522945591103,0.0,default
-123.8093417806865,128.8522945591103,0.0,default
-106.98392068477803,128.8522945591103,0.0,default
-90.15849958886956,128.8522945591103,0.0,default
-73.33307849296109,128.8522945591103,0.0,default
-56.50765739705263,128.8522945591103,0.0,default
-39.682236301144165,128.8522945591103,0.0,default
-22.856815205235698,128.8522945591103,0.0,default
-6.031394109327229,128.8522945591103,0.0,default
10.794026986581239,128.8522945591103,0.0,default
27.619448082489704,128.8522945591103,0.0,default
44.4448691783982,128.8522945591103,0.0,default
61.27029027430664,128.8522945591103,0.0,default
78.09571137021508,128.8522945591103,0.0,default
94.92113246612358,128.8522945591103,0.0,default
111.74655356203208,128.8522945591103,0.0,default
128.5719746579405,128.8522945591103,0.0,default
145.39739575384894,128.8522945591103,0.0,default
162.22281684975744,128.8522945591103,0.0,default
179.04823794566593,128.8522945591103,0.0,default
195.87365904157437,128.8522945591103,0.0,default
212.6990801374828,128.8522945591103,0.0,default
-199.5237367122746,143.42353665753762,0.0,default
-182.69831561636613,143.42353665753762,0.0,default
-165.87289452045766,143.42353665753762,0.0,default
-149.0474734245492,143.42353665753762,0.0,default
-132.22205232864073,143.42353665753762,0.0,default
-115.39663123273226,143.42353665753762,0.0,default
-98.5712101368238,143.42353665753762,0.0,default
-81.74578904091533,143.42353665753762,0.0,default
-64.92036794500686,143.42353665753762,0.0,default
-48.09494684909839,143.42353665753762,0.0,default
-31.269525753189924,143.42353665753762,0.0,default
-14.444104657281457,143.42353665753762,0.0,default
2.3813164386270103,143.42353665753762,0.0,default
19.206737534535478,143.42353665753762,0.0,default
36.03215863044397,143.42353665753762,0.0,default
52.85757972635241,143.42353665753762,0.0,default
69.68300082226085,143.42353665753762,0.0,default
86.50842191816935,143.42353665753762,0.0,default
103.33384301407784,143.42353665753762,0.0,default
120.15926410998628,143.42353665753762,0.0,default
136.98468520589472,143.42353665753762,0.0,default
153.81010630180322,143.42353665753762,0.0,default
170.6355273977117,143.42353665753762,0.0,default
187.46094849362015,143.42353665753762,0.0,default
204.2863695895286,143.42353665753762,0.0,default
-191.11102616432038,157.99477875596494,0.0,default
-174.2856050684119,157.99477875596494,0.0,default
-157.46018397250344,157.99477875596494,0.0,default
-140.63476287659498,157.99477875596494,0.0,default
-123.8093417806865,157.99477875596494,0.0,default
-106.98392068477803,157.99477875596494,0.0,default
-90.15849958886956,157.99477875596494,0.0,default
-73.33307849296109,157.99477875596494,0.0,default
-56.50765739705263,157.99477875596494,0.0,default
-39.682236301144165,157.99477875596494,0.0,default
-22.856815205235698,157.99477875596494,0.0,default
-6.031394109327229,157.99477875596494,0.0,default
10.794026986581239,157.99477875596494,0.0,default
27.619448082489704,157.99477875596494,0.0,default
44.4448691783982,157.99477875596494,0.0,default
61.27029027430664,157.99477875596494,0.0,default
78.09571137021508,157.99477875596494,0.0,default
94.92113246612358,157.99477875596494,0.0,default
111.74655356203208,157.99477875596494,0.0,default
128.5719746579405,157.99477875596494,0.0,default
145.39739575384894,157.99477875596494,0.0,default
162.22281684975744,157.99477875596494,0.0,default
179.04823794566593,157.99477875596494,0.0,default
-165.87289452045766,172.56602085439226,0.0,default
-149.0474734245492,172.56602085439226,0.0,default
-132.22205232864073,172.56602085439226,0.0,default
-115.39663123273226,172.56602085439226,0.0,default
-98.5712101368238,172.56602085439226,0.0,default
-81.74578904091533,172.56602085439226,0.0,default
-64.92036794500686,172.56602085439226,0.0,default
-48.09494684909839,172.56602085439226,0.0,default
-31.269525753189924,172.56602085439226,0.0,default
-14.444104657281457,172.56602085439226,0.0,default
2.3813164386270103,172.56602085439226,0.0,default
19.206737534535478,172.56602085439226,0.0,default
36.03215863044397,172.56602085439226,0.0,default
52.85757972635241,172.56602085439226,0.0,default
69.68300082226085,172.56602085439226,0.0,default
86.50842191816935,172.56602085439226,0.0,default
103.33384301407784,172.56602085439226,0.0,default
120.15926410998628,172.56602085439226,0.0,default
136.98468520589472,172.56602085439226,0.0,default
153.81010630180322,172.56602085439226,0.0,default
170.6355273977117,172.56602085439226,0.0,default
-157.46018397250344,187.13726295281958,0.0,default
-140.63476287659498,187.13726295281958,0.0,default
-123.8093417806865,187.13726295281958,0.0,default
-106.98392068477803,187.13726295281958,0.0,default
-90.15849958886956,187.13726295281958,0.0,default
-73.33307849296109,187.13726295281958,0.0,default
-56.50765739705263,187.13726295281958,0.0,default
-39.682236301144165,187.13726295281958,0.0,default
-22.856815205235698,187.13726295281958,0.0,default
-6.031394109327229,187.13726295281958,0.0,default
10.794026986581239,187.13726295281958,0.0,default
27.619448082489704,187.13726295281958,0.0,default
44.4448691783982,187.13726295281958,0.0,default
61.27029027430664,187.13726295281958,0.0,default
78.09571137021508,187.13726295281958,0.0,default
94.92113246612358,187.13726295281958,0.0,default
111.74655356203208,187.13726295281958,0.0,default
128.5719746579405,187.13726295281958,0.0,default
145.39739575384894,187.13726295281958,0.0,default
162.22281684975744,187.13726295281958,0.0,default
-132.22205232864073,201.7085050512469,0.0,default
-115.39663123273226,201.7085050512469,0.0,default
-98.5712101368238,201.7085050512469,0.0,default
-81.74578904091533,201.7085050512469,0.0,default
-64.92036794500686,201.7085050512469,0.0,default
-48.09494684909839,201.7085050512469,0.0,default
-31.269525753189924,201.7085050512469,0.0,default
-14.444104657281457,201.7085050512469,0.0,default
2.3813164386270103,201.7085050512469,0.0,default
19.206737534535478,201.7085050512469,0.0,default
36.03215863044397,201.7085050512469,0.0,default
52.85757972635241,201.7085050512469,0.0,default
69.68300082226085,201.7085050512469,0.0,default
86.50842191816935,201.7085050512469,0.0,default
103.33384301407784,201.7085050512469,0.0,default
120.15926410998628,201.7085050512469,0.0,default
136.98468520589472,201.7085050512469,0.0,default
-123.8093417806865,216.27974714967422,0.0,default
-106.98392068477803,216.27974714967422,0.0,default
-90.15849958886956,216.27974714967422,0.0,default
-73.33307849296109,216.27974714967422,0.0,default
-56.50765739705263,216.27974714967422,0.0,default
-39.682236301144165,216.27974714967422,0.0,default
-22.856815205235698,216.27974714967422,0.0,default
-6.031394109327229,216.27974714967422,0.0,default
10.794026986581239,216.27974714967422,0.0,default
27.619448082489704,216.27974714967422,0.0,default
44.4448691783982,216.27974714967422,0.0,default
61.27029027430664,216.27974714967422,0.0,default
78.09571137021508,216.27974714967422,0.0,default
94.92113246612358,216.27974714967422,0.0,default
111.74655356203208,216.27974714967422,0.0,default
-81.74578904091533,230.85098924810154,0.0,default
-64.92036794500686,230.85098924810154,0.0,default
-48.09494684909839,230.85098924810154,0.0,default
-31.269525753189924,230.85098924810154,0.0,default
-14.444104657281457,230.85098924810154,0.0,default
2.3813164386270103,230.85098924810154,0.0,default
19.206737534535478,230.85098924810154,0.0,default
36.03215863044397,230.85098924810154,0.0,default
52.85757972635241,230.85098924810154,0.0,default
69.68300082226085,230.85098924810154,0.0,default
86.50842191816935,230.85098924810154,0.0,default
-39.682236301144165,245.42223134652886,0.0,default
-22.856815205235698,245.42223134652886,0.0,default
-6.031394109327229,245.42223134652886,0.0,default
10.794026986581239,245.42223134652886,0.0,default
27.619448082489704,245.42223134652886,0.0,default
44.4448691783982,245.42223134652886,0.0,default
